img_path,video_path,cate,modality,label
top14-part1/valuableset/images/599951167427436558.jpg,ma/videos/00001.AVI,ma,Infra,train
top14-part1/valuableset/images/599951167427436559.jpg,ma/videos/00001.AVI,ma,Infra,train
top14-part1/valuableset/images/599951167427436560.jpg,ma/videos/00001.AVI,ma,Infra,train
top14-part1/valuableset/images/599951167427436561.jpg,ma/videos/00001.AVI,ma,Infra,train
top14-part1/valuableset/images/599951167427436562.jpg,ma/videos/00001.AVI,ma,Infra,train
top14-part1/valuableset/images/599951167427436563.jpg,ma/videos/00001.AVI,ma,Infra,train
top14-part1/valuableset/images/599951167427436564.jpg,ma/videos/00001.AVI,ma,Infra,train
top14-part1/valuableset/images/599951167427436565.jpg,ma/videos/00001.AVI,ma,Infra,train
top14-part1/valuableset/images/599951167427436566.jpg,ma/videos/00003.AVI,ma,RGB,train
top14-part1/valuableset/images/599951167427436567.jpg,ma/videos/00003.AVI,ma,RGB,train
top14-part1/valuableset/images/599951167427436568.jpg,ma/videos/00003.AVI,ma,RGB,train
top14-part1/valuableset/images/599951167427436569.jpg,ma/videos/00003.AVI,ma,RGB,train
top14-part1/valuableset/images/599951167427436570.jpg,ma/videos/00003.AVI,ma,RGB,train
top14-part1/valuableset/images/599951167427436571.jpg,ma/videos/00003.AVI,ma,RGB,train
top14-part1/valuableset/images/599951167427436572.jpg,ma/videos/00003.AVI,ma,RGB,train
top14-part1/valuableset/images/599951167427436573.jpg,ma/videos/00003.AVI,ma,RGB,train
top14-part1/valuableset/images/599951167427436574.jpg,ma/videos/00003.AVI,ma,RGB,train
top14-part1/valuableset/images/599951167431630849.jpg,ma/videos/00007.MP4,ma,RGB,train
top14-part1/valuableset/images/599951167431630850.jpg,ma/videos/00007.MP4,ma,RGB,train
top14-part1/valuableset/images/599951167431630851.jpg,ma/videos/00007.MP4,ma,RGB,train
top14-part1/valuableset/images/599951167431630852.jpg,ma/videos/00007.MP4,ma,RGB,train
top14-part1/valuableset/images/599951167431630853.jpg,ma/videos/00007.MP4,ma,RGB,train
top14-part1/valuableset/images/599951167431630854.jpg,ma/videos/00007.MP4,ma,RGB,train
top14-part1/valuableset/images/599951167431630855.jpg,ma/videos/00007.MP4,ma,RGB,train
top14-part1/valuableset/images/599951167431630856.jpg,ma/videos/00007.MP4,ma,RGB,train
top14-part1/valuableset/images/599951167431630857.jpg,ma/videos/00007.MP4,ma,RGB,train
top14-part1/valuableset/images/599951167431630858.jpg,ma/videos/00007.MP4,ma,RGB,train
top14-part1/valuableset/images/599951167431630859.jpg,ma/videos/00007.MP4,ma,RGB,train
top14-part1/valuableset/images/599951167431630860.jpg,ma/videos/00007.MP4,ma,RGB,train
top14-part1/valuableset/images/599951167431630861.jpg,ma/videos/00007.MP4,ma,RGB,train
top14-part1/valuableset/images/599951167431630862.jpg,ma/videos/00007.MP4,ma,RGB,train
top14-part1/valuableset/images/599951167431630863.jpg,ma/videos/00007.MP4,ma,RGB,train
top14-part1/valuableset/images/599951167431630864.jpg,ma/videos/00007.MP4,ma,RGB,train
top14-part1/valuableset/images/599951167431630865.jpg,ma/videos/00007.MP4,ma,RGB,train
top14-part1/valuableset/images/599951167431630866.jpg,ma/videos/00007.MP4,ma,RGB,train
top14-part1/valuableset/images/599951167431630867.jpg,ma/videos/00007.MP4,ma,RGB,train
top14-part1/valuableset/images/599951167431630868.jpg,ma/videos/00007.MP4,ma,RGB,train
top14-part1/valuableset/images/599951167431630869.jpg,ma/videos/00007.MP4,ma,RGB,train
top14-part1/valuableset/images/599951167431630870.jpg,ma/videos/00007.MP4,ma,RGB,train
top14-part1/valuableset/images/599951167431630879.jpg,ma/videos/00011.MP4,ma,RGB,train
top14-part1/valuableset/images/599951167431630880.jpg,ma/videos/00011.MP4,ma,RGB,train
top14-part1/valuableset/images/599951167431630881.jpg,ma/videos/00011.MP4,ma,RGB,train
top14-part1/valuableset/images/599951167431630882.jpg,ma/videos/00011.MP4,ma,RGB,train
top14-part1/valuableset/images/599951167431630883.jpg,ma/videos/00011.MP4,ma,RGB,train
top14-part1/valuableset/images/599951167431630884.jpg,ma/videos/00011.MP4,ma,RGB,train
top14-part1/valuableset/images/599951167431630885.jpg,ma/videos/00011.MP4,ma,RGB,train
top14-part1/valuableset/images/599951167431630886.jpg,ma/videos/00011.MP4,ma,RGB,train
top14-part1/valuableset/images/599951167431630887.jpg,ma/videos/00011.MP4,ma,RGB,train
top14-part1/valuableset/images/599951167431630888.jpg,ma/videos/00011.MP4,ma,RGB,train
top14-part1/valuableset/images/599951167431630889.jpg,ma/videos/00011.MP4,ma,RGB,train
top14-part1/valuableset/images/599951167431630890.jpg,ma/videos/00011.MP4,ma,RGB,train
top14-part1/valuableset/images/599951167431630891.jpg,ma/videos/00011.MP4,ma,RGB,train
top14-part1/valuableset/images/599951167431630892.jpg,ma/videos/00011.MP4,ma,RGB,train
top14-part1/valuableset/images/599951167431630893.jpg,ma/videos/00011.MP4,ma,RGB,train
top14-part1/valuableset/images/599951167431630894.jpg,ma/videos/00011.MP4,ma,RGB,train
top14-part1/valuableset/images/599951167431630895.jpg,ma/videos/00011.MP4,ma,RGB,train
top14-part1/valuableset/images/599951167431630896.jpg,ma/videos/00011.MP4,ma,RGB,train
top14-part1/valuableset/images/599951167431630897.jpg,ma/videos/00011.MP4,ma,RGB,train
top14-part1/valuableset/images/599951167431630898.jpg,ma/videos/00011.MP4,ma,RGB,train
top14-part1/valuableset/images/599951167431630899.jpg,ma/videos/00011.MP4,ma,RGB,train
top14-part1/valuableset/images/599951167435825152.jpg,ma/videos/00011.MP4,ma,RGB,train
top14-part1/valuableset/images/599951167435825153.jpg,ma/videos/00011.MP4,ma,RGB,train
top14-part1/valuableset/images/599951167435825154.jpg,ma/videos/00011.MP4,ma,RGB,train
top14-part1/valuableset/images/599951167435825155.jpg,ma/videos/00011.MP4,ma,RGB,train
top14-part1/valuableset/images/599951167435825156.jpg,ma/videos/00011.MP4,ma,RGB,train
top14-part1/valuableset/images/599951167435825157.jpg,ma/videos/00011.MP4,ma,RGB,train
top14-part1/valuableset/images/599951167435825158.jpg,ma/videos/00011.MP4,ma,RGB,train
top14-part1/valuableset/images/599951167435825159.jpg,ma/videos/00011.MP4,ma,RGB,train
top14-part1/valuableset/images/599951167435825160.jpg,ma/videos/00011.MP4,ma,RGB,train
top14-part1/valuableset/images/599951167435825161.jpg,ma/videos/00011.MP4,ma,RGB,train
top14-part1/valuableset/images/599951167435825162.jpg,ma/videos/00015.MP4,ma,RGB,train
top14-part1/valuableset/images/599951167435825163.jpg,ma/videos/00015.MP4,ma,RGB,train
top14-part1/valuableset/images/599951167435825164.jpg,ma/videos/00015.MP4,ma,RGB,train
top14-part1/valuableset/images/599951167435825165.jpg,ma/videos/00015.MP4,ma,RGB,train
top14-part1/valuableset/images/599951167435825166.jpg,ma/videos/00015.MP4,ma,RGB,train
top14-part1/valuableset/images/599951167435825167.jpg,ma/videos/00015.MP4,ma,RGB,train
top14-part1/valuableset/images/599951167435825168.jpg,ma/videos/00015.MP4,ma,RGB,train
top14-part1/valuableset/images/599951167435825169.jpg,ma/videos/00015.MP4,ma,RGB,train
top14-part1/valuableset/images/599951167435825170.jpg,ma/videos/00015.MP4,ma,RGB,train
top14-part1/valuableset/images/599951167435825171.jpg,ma/videos/00015.MP4,ma,RGB,train
top14-part1/valuableset/images/599951167435825172.jpg,ma/videos/00015.MP4,ma,RGB,train
top14-part1/valuableset/images/599951167435825173.jpg,ma/videos/00015.MP4,ma,RGB,train
top14-part1/valuableset/images/599951167435825174.jpg,ma/videos/00015.MP4,ma,RGB,train
top14-part1/valuableset/images/599951167435825175.jpg,ma/videos/00015.MP4,ma,RGB,train
top14-part1/valuableset/images/599951167435825176.jpg,ma/videos/00015.MP4,ma,RGB,train
top14-part1/valuableset/images/599951167435825177.jpg,ma/videos/00015.MP4,ma,RGB,train
top14-part1/valuableset/images/599951167435825178.jpg,ma/videos/00015.MP4,ma,RGB,train
top14-part1/valuableset/images/599951167435825179.jpg,ma/videos/00015.MP4,ma,RGB,train
top14-part1/valuableset/images/599951167435825180.jpg,ma/videos/00015.MP4,ma,RGB,train
top14-part1/valuableset/images/599951167435825181.jpg,ma/videos/00015.MP4,ma,RGB,train
top14-part1/valuableset/images/599951167435825182.jpg,ma/videos/00015.MP4,ma,RGB,train
top14-part1/valuableset/images/599951167435825183.jpg,ma/videos/00015.MP4,ma,RGB,train
top14-part1/valuableset/images/599951167435825184.jpg,ma/videos/00015.MP4,ma,RGB,train
top14-part1/valuableset/images/599951167435825185.jpg,ma/videos/00015.MP4,ma,RGB,train
top14-part1/valuableset/images/599951167435825186.jpg,ma/videos/00015.MP4,ma,RGB,train
top14-part1/valuableset/images/599951167435825187.jpg,ma/videos/00015.MP4,ma,RGB,train
top14-part1/valuableset/images/599951167435825188.jpg,ma/videos/00015.MP4,ma,RGB,train
top14-part1/valuableset/images/599951167435825189.jpg,ma/videos/00015.MP4,ma,RGB,train
top14-part1/valuableset/images/599951167435825190.jpg,ma/videos/00015.MP4,ma,RGB,train
top14-part1/valuableset/images/599951167435825191.jpg,ma/videos/00015.MP4,ma,RGB,train
top14-part1/valuableset/images/599951167435825192.jpg,ma/videos/00015.MP4,ma,RGB,train
top14-part1/valuableset/images/599951167435825193.jpg,ma/videos/00024.MP4,ma,RGB,test
top14-part1/valuableset/images/599951167435825194.jpg,ma/videos/00024.MP4,ma,RGB,test
top14-part1/valuableset/images/599951167435825195.jpg,ma/videos/00024.MP4,ma,RGB,test
top14-part1/valuableset/images/599951167435825196.jpg,ma/videos/00024.MP4,ma,RGB,test
top14-part1/valuableset/images/599951167435825197.jpg,ma/videos/00024.MP4,ma,RGB,test
top14-part1/valuableset/images/599951167435825198.jpg,ma/videos/00024.MP4,ma,RGB,test
top14-part1/valuableset/images/599951167435825199.jpg,ma/videos/00024.MP4,ma,RGB,test
top14-part1/valuableset/images/599951167435825200.jpg,ma/videos/00024.MP4,ma,RGB,test
top14-part1/valuableset/images/599951167435825201.jpg,ma/videos/00024.MP4,ma,RGB,test
top14-part1/valuableset/images/599951167435825202.jpg,ma/videos/00024.MP4,ma,RGB,test
top14-part1/valuableset/images/599951167435825203.jpg,ma/videos/00024.MP4,ma,RGB,test
top14-part1/valuableset/images/599951167435825204.jpg,ma/videos/00024.MP4,ma,RGB,test
top14-part1/valuableset/images/599951167435825205.jpg,ma/videos/00024.MP4,ma,RGB,test
top14-part1/valuableset/images/599951167440019456.jpg,ma/videos/00024.MP4,ma,RGB,test
top14-part1/valuableset/images/599951167440019457.jpg,ma/videos/00024.MP4,ma,RGB,test
top14-part1/valuableset/images/599951167440019458.jpg,ma/videos/00024.MP4,ma,RGB,test
top14-part1/valuableset/images/599951167440019459.jpg,ma/videos/00024.MP4,ma,RGB,test
top14-part1/valuableset/images/599951167440019460.jpg,ma/videos/00024.MP4,ma,RGB,test
top14-part1/valuableset/images/599951167440019461.jpg,ma/videos/00024.MP4,ma,RGB,test
top14-part1/valuableset/images/599951167440019462.jpg,ma/videos/00024.MP4,ma,RGB,test
top14-part1/valuableset/images/599951167440019463.jpg,ma/videos/00024.MP4,ma,RGB,test
top14-part1/valuableset/images/599951167440019464.jpg,ma/videos/00024.MP4,ma,RGB,test
top14-part1/valuableset/images/599951167440019465.jpg,ma/videos/00024.MP4,ma,RGB,test
top14-part1/valuableset/images/599951167440019466.jpg,ma/videos/00024.MP4,ma,RGB,test
top14-part1/valuableset/images/599951167440019467.jpg,ma/videos/00024.MP4,ma,RGB,test
top14-part1/valuableset/images/599951167440019468.jpg,ma/videos/00024.MP4,ma,RGB,test
top14-part1/valuableset/images/599951167440019469.jpg,ma/videos/00024.MP4,ma,RGB,test
top14-part1/valuableset/images/599951167440019470.jpg,ma/videos/00024.MP4,ma,RGB,test
top14-part1/valuableset/images/599951167440019471.jpg,ma/videos/00024.MP4,ma,RGB,test
top14-part1/valuableset/images/599951167440019472.jpg,ma/videos/00024.MP4,ma,RGB,test
top14-part1/valuableset/images/599951167440019473.jpg,ma/videos/00024.MP4,ma,RGB,test
top14-part1/valuableset/images/599951167440019501.jpg,ma/videos/00036.MP4,ma,RGB,train
top14-part1/valuableset/images/599951167440019505.jpg,ma/videos/00038.MP4,ma,RGB,test
top14-part1/valuableset/images/599951167440019506.jpg,ma/videos/00038.MP4,ma,RGB,test
top14-part1/valuableset/images/599951167440019507.jpg,ma/videos/00038.MP4,ma,RGB,test
top14-part1/valuableset/images/599951167440019508.jpg,ma/videos/00038.MP4,ma,RGB,test
top14-part1/valuableset/images/599951167444213760.jpg,ma/videos/00038.MP4,ma,RGB,test
top14-part1/valuableset/images/599951167444213761.jpg,ma/videos/00038.MP4,ma,RGB,test
top14-part1/valuableset/images/599951167444213762.jpg,ma/videos/00038.MP4,ma,RGB,test
top14-part1/valuableset/images/599951167444213763.jpg,ma/videos/00038.MP4,ma,RGB,test
top14-part1/valuableset/images/599951167444213764.jpg,ma/videos/00038.MP4,ma,RGB,test
top14-part1/valuableset/images/599951167444213765.jpg,ma/videos/00038.MP4,ma,RGB,test
top14-part1/valuableset/images/599951167444213766.jpg,ma/videos/00038.MP4,ma,RGB,test
top14-part1/valuableset/images/599951167444213767.jpg,ma/videos/00038.MP4,ma,RGB,test
top14-part1/valuableset/images/599951167444213768.jpg,ma/videos/00038.MP4,ma,RGB,test
top14-part1/valuableset/images/599951167444213769.jpg,ma/videos/00038.MP4,ma,RGB,test
top14-part1/valuableset/images/599951167444213770.jpg,ma/videos/00038.MP4,ma,RGB,test
top14-part1/valuableset/images/599951167444213771.jpg,ma/videos/00038.MP4,ma,RGB,test
top14-part1/valuableset/images/599951167444213772.jpg,ma/videos/00038.MP4,ma,RGB,test
top14-part1/valuableset/images/599951167444213773.jpg,ma/videos/00038.MP4,ma,RGB,test
top14-part1/valuableset/images/599951167444213774.jpg,ma/videos/00038.MP4,ma,RGB,test
top14-part1/valuableset/images/599951167444213775.jpg,ma/videos/00038.MP4,ma,RGB,test
top14-part1/valuableset/images/599951167444213776.jpg,ma/videos/00038.MP4,ma,RGB,test
top14-part1/valuableset/images/599951167444213777.jpg,ma/videos/00038.MP4,ma,RGB,test
top14-part1/valuableset/images/599951167444213778.jpg,ma/videos/00038.MP4,ma,RGB,test
top14-part1/valuableset/images/599951167444213779.jpg,ma/videos/00038.MP4,ma,RGB,test
top14-part1/valuableset/images/599951167444213780.jpg,ma/videos/00038.MP4,ma,RGB,test
top14-part1/valuableset/images/599951167444213781.jpg,ma/videos/00038.MP4,ma,RGB,test
top14-part1/valuableset/images/599951167444213782.jpg,ma/videos/00038.MP4,ma,RGB,test
top14-part1/valuableset/images/599951167444213783.jpg,ma/videos/00038.MP4,ma,RGB,test
top14-part1/valuableset/images/599951167444213784.jpg,ma/videos/00038.MP4,ma,RGB,test
top14-part1/valuableset/images/599951167444213785.jpg,ma/videos/00038.MP4,ma,RGB,test
top14-part1/valuableset/images/599951167444213786.jpg,ma/videos/00038.MP4,ma,RGB,test
top14-part1/valuableset/images/599951167444213787.jpg,ma/videos/00039.MP4,ma,RGB,train
top14-part1/valuableset/images/599951167444213788.jpg,ma/videos/00039.MP4,ma,RGB,train
top14-part1/valuableset/images/599951167444213789.jpg,ma/videos/00039.MP4,ma,RGB,train
top14-part1/valuableset/images/599951167444213790.jpg,ma/videos/00039.MP4,ma,RGB,train
top14-part1/valuableset/images/599951167444213791.jpg,ma/videos/00039.MP4,ma,RGB,train
top14-part1/valuableset/images/599951167444213792.jpg,ma/videos/00039.MP4,ma,RGB,train
top14-part1/valuableset/images/599951167444213793.jpg,ma/videos/00039.MP4,ma,RGB,train
top14-part1/valuableset/images/599951167444213794.jpg,ma/videos/00039.MP4,ma,RGB,train
top14-part1/valuableset/images/599951167444213795.jpg,ma/videos/00039.MP4,ma,RGB,train
top14-part1/valuableset/images/599951167444213796.jpg,ma/videos/00039.MP4,ma,RGB,train
top14-part1/valuableset/images/599951167444213797.jpg,ma/videos/00039.MP4,ma,RGB,train
top14-part1/valuableset/images/599951167444213798.jpg,ma/videos/00039.MP4,ma,RGB,train
top14-part1/valuableset/images/599951167444213799.jpg,ma/videos/00039.MP4,ma,RGB,train
top14-part1/valuableset/images/599951167444213800.jpg,ma/videos/00039.MP4,ma,RGB,train
top14-part1/valuableset/images/599951167444213801.jpg,ma/videos/00039.MP4,ma,RGB,train
top14-part1/valuableset/images/599951167444213802.jpg,ma/videos/00039.MP4,ma,RGB,train
top14-part1/valuableset/images/599951167444213803.jpg,ma/videos/00039.MP4,ma,RGB,train
top14-part1/valuableset/images/599951167444213804.jpg,ma/videos/00039.MP4,ma,RGB,train
top14-part1/valuableset/images/599951167444213805.jpg,ma/videos/00039.MP4,ma,RGB,train
top14-part1/valuableset/images/599951167444213806.jpg,ma/videos/00039.MP4,ma,RGB,train
top14-part1/valuableset/images/599951167444213807.jpg,ma/videos/00039.MP4,ma,RGB,train
top14-part1/valuableset/images/599951167444213808.jpg,ma/videos/00039.MP4,ma,RGB,train
top14-part1/valuableset/images/599951167444213809.jpg,ma/videos/00039.MP4,ma,RGB,train
top14-part1/valuableset/images/599951167444213810.jpg,ma/videos/00039.MP4,ma,RGB,train
top14-part1/valuableset/images/599951167444213811.jpg,ma/videos/00039.MP4,ma,RGB,train
top14-part1/valuableset/images/599951167444213812.jpg,ma/videos/00039.MP4,ma,RGB,train
top14-part1/valuableset/images/599951167444213813.jpg,ma/videos/00039.MP4,ma,RGB,train
top14-part1/valuableset/images/599951167448408064.jpg,ma/videos/00039.MP4,ma,RGB,train
top14-part1/valuableset/images/599951167448408065.jpg,ma/videos/00039.MP4,ma,RGB,train
top14-part1/valuableset/images/599951167448408066.jpg,ma/videos/00039.MP4,ma,RGB,train
top14-part1/valuableset/images/599951167448408067.jpg,ma/videos/00039.MP4,ma,RGB,train
top14-part1/valuableset/images/599951167448408068.jpg,ma/videos/00044.MP4,ma,RGB,test
top14-part1/valuableset/images/599951167448408069.jpg,ma/videos/00044.MP4,ma,RGB,test
top14-part1/valuableset/images/599951167448408070.jpg,ma/videos/00044.MP4,ma,RGB,test
top14-part1/valuableset/images/599951167448408071.jpg,ma/videos/00044.MP4,ma,RGB,test
top14-part1/valuableset/images/599951167448408072.jpg,ma/videos/00044.MP4,ma,RGB,test
top14-part1/valuableset/images/599951167448408073.jpg,ma/videos/00044.MP4,ma,RGB,test
top14-part1/valuableset/images/599951167448408074.jpg,ma/videos/00044.MP4,ma,RGB,test
top14-part1/valuableset/images/599951167448408075.jpg,ma/videos/00044.MP4,ma,RGB,test
top14-part1/valuableset/images/599951167448408076.jpg,ma/videos/00044.MP4,ma,RGB,test
top14-part1/valuableset/images/599951167448408077.jpg,ma/videos/00044.MP4,ma,RGB,test
top14-part1/valuableset/images/599951167448408078.jpg,ma/videos/00044.MP4,ma,RGB,test
top14-part1/valuableset/images/599951167448408079.jpg,ma/videos/00044.MP4,ma,RGB,test
top14-part1/valuableset/images/599951167448408080.jpg,ma/videos/00044.MP4,ma,RGB,test
top14-part1/valuableset/images/599951167448408081.jpg,ma/videos/00044.MP4,ma,RGB,test
top14-part1/valuableset/images/599951167448408082.jpg,ma/videos/00044.MP4,ma,RGB,test
top14-part1/valuableset/images/599951167448408083.jpg,ma/videos/00044.MP4,ma,RGB,test
top14-part1/valuableset/images/599951167448408084.jpg,ma/videos/00061.MOV,ma,RGB,train
top14-part1/valuableset/images/599951167448408085.jpg,ma/videos/00061.MOV,ma,RGB,train
top14-part1/valuableset/images/599951167448408086.jpg,ma/videos/00061.MOV,ma,RGB,train
top14-part1/valuableset/images/599951167448408087.jpg,ma/videos/00061.MOV,ma,RGB,train
top14-part1/valuableset/images/599951167448408088.jpg,ma/videos/00061.MOV,ma,RGB,train
top14-part1/valuableset/images/599951167448408089.jpg,ma/videos/00061.MOV,ma,RGB,train
top14-part1/valuableset/images/599951167448408090.jpg,ma/videos/00061.MOV,ma,RGB,train
top14-part1/valuableset/images/599951167448408091.jpg,ma/videos/00061.MOV,ma,RGB,train
top14-part1/valuableset/images/599951167448408092.jpg,ma/videos/00061.MOV,ma,RGB,train
top14-part1/valuableset/images/599951167448408093.jpg,ma/videos/00061.MOV,ma,RGB,train
top14-part1/valuableset/images/599951167448408094.jpg,ma/videos/00061.MOV,ma,RGB,train
top14-part1/valuableset/images/599951167448408095.jpg,ma/videos/00061.MOV,ma,RGB,train
top14-part1/valuableset/images/599951167448408096.jpg,ma/videos/00061.MOV,ma,RGB,train
top14-part1/valuableset/images/599951167448408097.jpg,ma/videos/00061.MOV,ma,RGB,train
top14-part1/valuableset/images/599951167448408098.jpg,ma/videos/00061.MOV,ma,RGB,train
top14-part1/valuableset/images/599951167448408099.jpg,ma/videos/00061.MOV,ma,RGB,train
top14-part1/valuableset/images/599951167448408100.jpg,ma/videos/00061.MOV,ma,RGB,train
top14-part1/valuableset/images/599951167448408101.jpg,ma/videos/00063.MOV,ma,RGB,test
top14-part1/valuableset/images/599951167448408102.jpg,ma/videos/00063.MOV,ma,RGB,test
top14-part1/valuableset/images/599951167448408104.jpg,ma/videos/00063.MOV,ma,RGB,test
top14-part1/valuableset/images/599951167448408105.jpg,ma/videos/00063.MOV,ma,RGB,test
top14-part1/valuableset/images/599951167448408106.jpg,ma/videos/00063.MOV,ma,RGB,test
top14-part1/valuableset/images/599951167448408107.jpg,ma/videos/00063.MOV,ma,RGB,test
top14-part1/valuableset/images/599951167448408108.jpg,ma/videos/00063.MOV,ma,RGB,test
top14-part1/valuableset/images/599951167448408109.jpg,ma/videos/00063.MOV,ma,RGB,test
top14-part1/valuableset/images/599951167448408110.jpg,ma/videos/00063.MOV,ma,RGB,test
top14-part1/valuableset/images/599951167448408111.jpg,ma/videos/00063.MOV,ma,RGB,test
top14-part1/valuableset/images/599951167448408112.jpg,ma/videos/00063.MOV,ma,RGB,test
top14-part1/valuableset/images/599951167448408113.jpg,ma/videos/00063.MOV,ma,RGB,test
top14-part1/valuableset/images/599951167448408115.jpg,ma/videos/00063.MOV,ma,RGB,test
top14-part1/valuableset/images/599951167452602368.jpg,ma/videos/00063.MOV,ma,RGB,test
top14-part1/valuableset/images/599951167452602369.jpg,ma/videos/00063.MOV,ma,RGB,test
top14-part1/valuableset/images/599951167452602370.jpg,ma/videos/00068.MOV,ma,RGB,train
top14-part1/valuableset/images/599951167452602371.jpg,ma/videos/00068.MOV,ma,RGB,train
top14-part1/valuableset/images/599951167452602372.jpg,ma/videos/00068.MOV,ma,RGB,train
top14-part1/valuableset/images/599951167452602373.jpg,ma/videos/00068.MOV,ma,RGB,train
top14-part1/valuableset/images/599951167452602374.jpg,ma/videos/00068.MOV,ma,RGB,train
top14-part1/valuableset/images/599951167452602375.jpg,ma/videos/00068.MOV,ma,RGB,train
top14-part1/valuableset/images/599951167452602376.jpg,ma/videos/00068.MOV,ma,RGB,train
top14-part1/valuableset/images/599951167452602377.jpg,ma/videos/00068.MOV,ma,RGB,train
top14-part1/valuableset/images/599951167452602379.jpg,ma/videos/00068.MOV,ma,RGB,train
top14-part1/valuableset/images/599951167452602381.jpg,ma/videos/00068.MOV,ma,RGB,train
top14-part1/valuableset/images/599951167452602383.jpg,ma/videos/00068.MOV,ma,RGB,train
top14-part1/valuableset/images/599951167452602385.jpg,ma/videos/00068.MOV,ma,RGB,train
top14-part1/valuableset/images/599951167452602386.jpg,ma/videos/00068.MOV,ma,RGB,train
top14-part1/valuableset/images/599951167452602387.jpg,ma/videos/00069.MOV,ma,RGB,train
top14-part1/valuableset/images/599951167452602388.jpg,ma/videos/00069.MOV,ma,RGB,train
top14-part1/valuableset/images/599951167452602389.jpg,ma/videos/00069.MOV,ma,RGB,train
top14-part1/valuableset/images/599951167452602390.jpg,ma/videos/00069.MOV,ma,RGB,train
top14-part1/valuableset/images/599951167452602391.jpg,ma/videos/00069.MOV,ma,RGB,train
top14-part1/valuableset/images/599951167452602392.jpg,ma/videos/00069.MOV,ma,RGB,train
top14-part1/valuableset/images/599951167452602393.jpg,ma/videos/00069.MOV,ma,RGB,train
top14-part1/valuableset/images/599951167452602394.jpg,ma/videos/00069.MOV,ma,RGB,train
top14-part1/valuableset/images/599951167452602395.jpg,ma/videos/00069.MOV,ma,RGB,train
top14-part1/valuableset/images/599951167452602396.jpg,ma/videos/00069.MOV,ma,RGB,train
top14-part1/valuableset/images/599951167452602397.jpg,ma/videos/00069.MOV,ma,RGB,train
top14-part1/valuableset/images/599951167452602398.jpg,ma/videos/00069.MOV,ma,RGB,train
top14-part1/valuableset/images/599951167452602399.jpg,ma/videos/00069.MOV,ma,RGB,train
top14-part1/valuableset/images/599951167452602400.jpg,ma/videos/00069.MOV,ma,RGB,train
top14-part1/valuableset/images/599951167452602401.jpg,ma/videos/00069.MOV,ma,RGB,train
top14-part1/valuableset/images/599951167452602402.jpg,ma/videos/00069.MOV,ma,RGB,train
top14-part1/valuableset/images/599951167452602403.jpg,ma/videos/00069.MOV,ma,RGB,train
top14-part1/valuableset/images/599951167452602406.jpg,ma/videos/00070.AVI,ma,RGB,train
top14-part1/valuableset/images/599951167452602407.jpg,ma/videos/00070.AVI,ma,RGB,train
top14-part1/valuableset/images/599951167452602408.jpg,ma/videos/00070.AVI,ma,RGB,train
top14-part1/valuableset/images/599951167452602409.jpg,ma/videos/00070.AVI,ma,RGB,train
top14-part1/valuableset/images/599951167452602411.jpg,ma/videos/00070.AVI,ma,RGB,train
top14-part1/valuableset/images/599951167452602412.jpg,ma/videos/00070.AVI,ma,RGB,train
top14-part1/valuableset/images/599951167452602413.jpg,ma/videos/00070.AVI,ma,RGB,train
top14-part1/valuableset/images/599951167452602414.jpg,ma/videos/00070.AVI,ma,RGB,train
top14-part1/valuableset/images/599951167452602415.jpg,ma/videos/00070.AVI,ma,RGB,train
top14-part1/valuableset/images/599951167452602416.jpg,ma/videos/00070.AVI,ma,RGB,train
top14-part1/valuableset/images/599951167452602417.jpg,ma/videos/00070.AVI,ma,RGB,train
top14-part1/valuableset/images/599951167452602418.jpg,ma/videos/00070.AVI,ma,RGB,train
top14-part1/valuableset/images/599951167452602421.jpg,ma/videos/00074.AVI,ma,RGB,test
top14-part1/valuableset/images/599951167456796672.jpg,ma/videos/00074.AVI,ma,RGB,test
top14-part1/valuableset/images/599951167456796673.jpg,ma/videos/00074.AVI,ma,RGB,test
top14-part1/valuableset/images/599951167456796674.jpg,ma/videos/00074.AVI,ma,RGB,test
top14-part1/valuableset/images/599951167456796675.jpg,ma/videos/00074.AVI,ma,RGB,test
top14-part1/valuableset/images/599951167456796678.jpg,ma/videos/00074.AVI,ma,RGB,test
top14-part1/valuableset/images/599951167456796679.jpg,ma/videos/00074.AVI,ma,RGB,test
top14-part1/valuableset/images/599951167456796680.jpg,ma/videos/00074.AVI,ma,RGB,test
top14-part1/valuableset/images/599951167456796681.jpg,ma/videos/00074.AVI,ma,RGB,test
top14-part1/valuableset/images/599951167456796682.jpg,ma/videos/00074.AVI,ma,RGB,test
top14-part1/valuableset/images/599951167456796683.jpg,ma/videos/00074.AVI,ma,RGB,test
top14-part1/valuableset/images/599951167456796684.jpg,ma/videos/00074.AVI,ma,RGB,test
top14-part1/valuableset/images/599951167456796685.jpg,ma/videos/00074.AVI,ma,RGB,test
top14-part1/valuableset/images/599951167456796686.jpg,ma/videos/00074.AVI,ma,RGB,test
top14-part1/valuableset/images/599951167456796687.jpg,ma/videos/00074.AVI,ma,RGB,test
top14-part1/valuableset/images/599951167456796689.jpg,ma/videos/00077.AVI,ma,RGB,test
top14-part1/valuableset/images/599951167456796690.jpg,ma/videos/00077.AVI,ma,RGB,test
top14-part1/valuableset/images/599951167456796691.jpg,ma/videos/00077.AVI,ma,RGB,test
top14-part1/valuableset/images/599951167456796692.jpg,ma/videos/00077.AVI,ma,RGB,test
