video_path,cate,modality
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00377.MP4,malu,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00378.MP4,malu,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00379.MP4,malu,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00380.MP4,malu,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00381.MP4,malu,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00382.MP4,malu,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00383.MP4,malu,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00384.MP4,malu,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00385.MP4,malu,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00386.MP4,malu,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00387.MP4,malu,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00388.MP4,malu,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00389.MP4,malu,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00390.MP4,malu,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00391.MP4,malu,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00392.MP4,malu,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00393.MP4,malu,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00394.MP4,malu,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00395.MP4,malu,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00396.MP4,malu,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00397.MP4,malu,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00398.MP4,malu,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00399.MP4,malu,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00400.MP4,malu,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00401.MP4,malu,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00402.MP4,malu,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00403.MP4,malu,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00404.MP4,malu,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00405.MP4,malu,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00406.MP4,malu,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00407.MP4,malu,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00408.MP4,malu,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00409.MP4,malu,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00410.MP4,malu,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00411.MP4,malu,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00412.MP4,malu,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00413.MP4,malu,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00414.MP4,malu,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00415.MP4,malu,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00416.MP4,malu,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00417.MP4,malu,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00418.MP4,malu,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00419.MP4,malu,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00420.MP4,malu,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00421.MP4,malu,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00422.MP4,malu,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00423.MP4,malu,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00424.MP4,malu,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00425.MP4,malu,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00426.MP4,malu,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00427.MP4,malu,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00428.MP4,malu,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00429.MP4,malu,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00430.MP4,malu,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00431.MP4,malu,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00432.MP4,malu,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00433.MP4,malu,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00434.MP4,malu,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00435.MP4,malu,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00436.MP4,malu,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00437.MP4,malu,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00438.MP4,malu,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00439.MP4,malu,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00440.MP4,malu,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00441.MP4,malu,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00442.MP4,malu,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00443.MP4,malu,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00444.MP4,malu,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00445.MP4,malu,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00446.MP4,malu,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00447.MP4,malu,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00448.MP4,malu,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00449.MP4,malu,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00450.MP4,malu,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00451.MP4,malu,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00452.MP4,malu,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00453.MP4,malu,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00454.MP4,malu,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00455.MP4,malu,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00456.MP4,malu,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00457.MP4,malu,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00458.MOV,malu,Infra
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00459.MOV,malu,Infra
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00460.MP4,malu,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00461.MP4,malu,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00462.MP4,malu,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00463.MP4,malu,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00464.MP4,malu,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00465.MP4,malu,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00466.MP4,malu,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00467.AVI,malu,Infra
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00468.AVI,malu,Infra
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00469.AVI,malu,Infra
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00470.AVI,malu,Infra
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00471.MOV,malu,Infra
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00472.MP4,malu,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00473.MP4,malu,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00474.MP4,malu,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00475.MP4,malu,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00476.MP4,malu,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00477.MP4,malu,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00478.MP4,malu,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00479.MP4,malu,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00480.MP4,malu,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00481.MP4,malu,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00482.MP4,malu,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00483.MP4,malu,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00484.MP4,malu,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00485.MP4,malu,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00486.MP4,malu,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00487.MP4,malu,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00488.MP4,malu,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00489.MP4,malu,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00490.MP4,malu,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00491.MP4,malu,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00492.MP4,malu,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00493.MP4,malu,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00494.MP4,malu,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00495.MP4,malu,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00496.MP4,malu,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00497.MP4,malu,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00498.MP4,malu,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00499.MP4,malu,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00500.MP4,malu,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00501.AVI,malu,Infra
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00502.AVI,malu,Infra
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00503.MP4,malu,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00504.MP4,malu,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00505.MP4,malu,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00506.MP4,malu,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00507.MP4,malu,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00508.MP4,malu,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00509.MP4,malu,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00510.MP4,malu,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00511.MP4,malu,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00512.MP4,malu,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00513.MP4,malu,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00514.MP4,malu,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00515.MP4,malu,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00516.MP4,malu,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00517.MP4,malu,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00518.MP4,malu,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00519.MP4,malu,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00520.MP4,malu,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00521.MP4,malu,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00522.MP4,malu,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00523.MP4,malu,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00524.MP4,malu,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00525.MP4,malu,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00526.MP4,malu,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00527.MP4,malu,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00528.MP4,malu,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00529.MP4,malu,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00530.MP4,malu,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00531.MP4,malu,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00532.MP4,malu,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00533.MP4,malu,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00534.MP4,malu,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00535.MP4,malu,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00536.MP4,malu,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00537.MP4,malu,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00538.MP4,malu,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00539.MP4,malu,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00540.MP4,malu,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00541.MP4,malu,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00542.MP4,malu,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00543.MP4,malu,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00544.MP4,malu,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00545.MP4,malu,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00546.MP4,malu,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00547.MP4,malu,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00548.MP4,malu,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00549.MP4,malu,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00550.MP4,malu,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00551.MP4,malu,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00552.MP4,malu,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00553.MP4,malu,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00554.MP4,malu,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00555.MP4,malu,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00556.MP4,malu,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00557.MP4,malu,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00558.MP4,malu,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00559.MP4,malu,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00560.MP4,malu,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00561.MP4,malu,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00562.MP4,malu,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00563.MP4,malu,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00564.MP4,malu,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00565.MP4,malu,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00566.MP4,malu,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00567.MP4,malu,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00568.MP4,malu,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00569.MP4,malu,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00570.MP4,malu,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00571.MP4,malu,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00572.MP4,malu,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00573.MP4,malu,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00574.AVI,malu,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00575.AVI,malu,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00576.AVI,malu,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00577.AVI,malu,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00578.AVI,malu,Infra
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00579.AVI,malu,Infra
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00580.AVI,malu,Infra
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00581.AVI,malu,Infra
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00582.MOV,malu,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00583.MOV,malu,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00584.MOV,malu,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00585.MOV,malu,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00586.MOV,malu,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00587.MOV,malu,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00588.MOV,malu,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00589.MOV,malu,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00590.MOV,malu,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00591.MP4,malu,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00592.MP4,malu,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00593.AVI,malu,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00594.AVI,malu,Infra
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00595.AVI,malu,Infra
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00596.AVI,malu,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00597.AVI,malu,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00598.AVI,malu,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00599.AVI,malu,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00600.AVI,malu,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00601.AVI,malu,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00602.AVI,malu,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00603.AVI,malu,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00604.AVI,malu,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00605.AVI,malu,Infra
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00606.AVI,malu,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00607.AVI,malu,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00608.AVI,malu,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00609.AVI,malu,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00610.AVI,malu,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00611.AVI,malu,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00612.AVI,malu,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00613.AVI,malu,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00614.AVI,malu,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00615.AVI,malu,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00616.AVI,malu,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00617.AVI,malu,Infra
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00618.AVI,malu,Infra
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00619.MP4,malu,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00620.MP4,malu,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00621.MP4,malu,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00622.MP4,malu,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00623.MP4,malu,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00624.MP4,malu,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00625.MP4,malu,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00626.MP4,malu,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00627.MP4,malu,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00628.MP4,malu,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00629.MP4,malu,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00630.MP4,malu,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00631.MP4,malu,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00632.MP4,malu,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00633.MP4,malu,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00634.MP4,malu,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00635.AVI,malu,Infra
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00636.AVI,malu,Infra
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00637.AVI,malu,Infra
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00638.AVI,malu,Infra
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00639.AVI,malu,Infra
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00640.AVI,malu,Infra
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00641.AVI,malu,Infra
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00642.AVI,malu,Infra
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00643.AVI,malu,Infra
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00644.AVI,malu,Infra
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00645.AVI,malu,Infra
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00646.AVI,malu,Infra
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00647.AVI,malu,Infra
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00648.AVI,malu,Infra
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00649.MP4,malu,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00650.MP4,malu,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00651.MP4,malu,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00652.MP4,malu,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00653.MP4,malu,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00654.MP4,malu,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00655.MP4,malu,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00656.MP4,malu,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00657.MP4,malu,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00658.MP4,malu,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00659.MP4,malu,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00660.MP4,malu,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/malu/videos/00661.MP4,malu,RGB
